achievementId,zones
41112,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
41113,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
41114,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
41115,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
41116,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
41119,2406
41120,2406
41121,2406
41122,2406
41131,2369
41133,2369
41149,2213
41161,2248
41162,2248
41164,2213
41165,2214
41166,2214
41167,2215
41168,2215
41170,2023
41171,"1978, 2022, 2023, 2024, 2025"
41172,"1978, 2022, 2023, 2024, 2025"
41173,2024
41174,"1978, 2022, 2023, 2024, 2025"
41175,2133
41176,2200
41177,2200
41179,"1978, 2022, 2023, 2024, 2025"
41180,2023
41181,2024
41182,"1978, 2022, 2023, 2024, 2025"
41183,2133
41184,"1978, 2022, 2023, 2024, 2025"
41185,2369
41186,2248
41187,2214
41188,2215
41189,2213
41191,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2396, 2420"
41192,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2396, 2420"
41193,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2396, 2420"
41194,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2396, 2420"
41195,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2396, 2420"
41196,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2396, 2420"
41197,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2396, 2420"
41198,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2396, 2420"
41208,2406
41210,2425
41211,2406
41214,2346
41215,2346
41216,2346
41217,2346
41222,2406
41223,2406
41224,2406
41225,2406
41226,2406
41227,2406
41228,2406
41229,2406
41230,2406
41231,2406
41232,2406
41233,2406
41234,2406
41235,2406
41236,2406
41286,2406
41287,2492
41288,2492
41291,2492
41297,2406
41298,2406
41337,2406
41338,2406
41339,2387
41340,2387
41341,2387
41347,2406
41348,2387
41349,2346
41350,2346
41351,2346
41352,2346
41522,2346
41525,2406
41529,2425
41530,2425
41531,2425
41532,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2396, 2420"
41537,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
41554,2406
41586,2346
41587,2346
41588,2346
41589,2346
41590,2346
41591,2346
41592,2346
41593,2346
41594,2346
41596,2406
41598,2460
41599,2460
41600,2460
41601,2460
41602,2460
41603,2460
41604,2460
41605,2460
41606,2460
41607,2460
41608,2460
41609,2460
41610,2460
41611,2460
41613,2460
41614,2460
41615,2460
41616,2460
41617,2460
41618,2460
41619,2460
41624,2460
41625,2460
41626,2346
41627,2346
41629,2346
41630,2346
41665,2406
41694,2406
41695,2406
41706,2447
41707,2447
41708,2346
41709,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2396, 2420"
41711,2406
41714,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2396, 2420"
41715,2447
41716,2447
41717,2447
41722,2447
41723,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
41725,1469
41778,2371
41802,2395
41803,2437
41804,2413
41805,2537
41806,2405
41808,2371
41809,2371
41810,2447
41811,2371
41812,2371
41815,2371
41853,1469
41854,1469
41855,1469
41857,1469
41858,1469
41859,1469
41873,1469
41874,1469
41875,1469
41876,1469
41879,1469
41889,1469
41890,1469
41891,1469
41893,1469
41894,1469
41895,1469
41896,1469
41897,1469
41898,1469
41905,2447
41916,2447
41922,2447
41928,1469
41929,1469
41937,2460
41948,2447
41949,2447
41950,2447
41951,2447
41952,2447
41953,1469
41960,2433
41961,2433
41962,2433
41964,1469
41965,1469
41966,1469
41970,2371
41971,1469
41978,2371
41979,2371
41980,2371
41983,1469
41995,2447
42002,2447
42003,2447
42004,2447
42022,2371
42045,"2395, 2405, 2413, 2437"
42117,2537
42118,2460
42131,2371
42173,2449
42190,2484
42193,2484
42194,2484
42196,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2396, 2420, 2452"
42197,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2396, 2420, 2452"
42198,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2396, 2420, 2452"
42199,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2396, 2420, 2452"
42200,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2396, 2420, 2452"
42201,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2396, 2420, 2452"
42202,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2396, 2420, 2452"
42203,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2396, 2420, 2452"
42212,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
42241,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
42278,2413
42283,"2395, 2405, 2413, 2437"
42300,241
42316,2460
42325,2460
42676,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
42677,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2396, 2420, 2452"
42678,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2396, 2420, 2452"
42679,2452
42727,2371
42729,2371
42730,2371
42731,2371
42736,2371
42737,2371
42738,2371
42739,2371
42740,2371
42741,2371
42742,2371
42761,2371
42771,2452
42778,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
42779,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
42780,2449
42781,2449
42782,2449
42799,2484
42801,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2396, 2420, 2452"
60889,2371
60890,2371
60891,2537
60933,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
60934,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
60939,2406
60940,2460
61017,2371
61052,2413
61081,2541
61082,2541
61083,2541
61092,1989
61093,1989
61212,2511
61213,2511
61214,2511
61219,2413
61221,2395
61222,2437
61223,2413
61224,2405
61225,2444
61226,2444
61227,2444
61228,2444
61229,2444
61230,2444
61231,"2395, 2405, 2413, 2437"
61232,"2395, 2405, 2413, 2437"
61234,"2395, 2405, 2413, 2437"
61238,"2395, 2405, 2413, 2437"
61262,2492
61263,2413
61264,2413
61265,2444
61266,2444
61267,2511
61268,2556
61269,2501
61270,903
61271,184
61272,601
61342,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
61344,2413
61346,2529
61366,2529
61367,2533
61368,2529
61369,2533
61370,2529
61371,2533
61372,2529
61373,2529
61374,2529
61375,2529
61376,2529
61377,2529
61378,2533
61379,2533
61380,"2529, 2531, 2533"
61381,2533
61413,500
61414,500
61419,500
61420,500
61421,500
61422,500
61423,500
61424,500
61425,500
61426,500
61429,500
61430,241
61446,2444
61447,2444
61448,2444
61449,2444
61452,2437
61453,2437
61454,2531
61455,2437
61464,"2395, 2405, 2413, 2437"
61465,"2395, 2405, 2413, 2437"
61466,500
61487,2531
61488,2531
61489,2531
61491,2531
61492,2531
61507,2395
61508,2572
61509,2572
61510,2572
61514,2529
61520,2413
61574,2413
61576,2395
61581,2437
61582,2413
61583,2405
61584,"2395, 2405, 2413, 2437"
61585,2556
61587,2511
61588,2501
61589,2556
61590,2492
61591,2097
61592,184
61593,903
61594,601
61624,2529
61625,2529
61626,2533
61627,2533
61635,2529
61636,2529
61637,2529
61638,2513
61639,2501
61640,2556
61641,2500
61642,2513
61643,2513
61644,2501
61645,2501
61646,2556
61647,2556
61648,2500
61649,2500
61681,"2395, 2405, 2413, 2437"
61707,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61708,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61709,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61710,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61711,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61712,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61713,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61714,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61715,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61716,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61717,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61718,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61719,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61720,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61721,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61722,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61723,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61724,2510
61725,2545
61726,2547
61727,2502
61728,2525
61729,2535
61730,2503
61731,2505
61732,2528
61733,2506
61734,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61739,2413
61741,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61796,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61797,2507
61798,2507
61799,2507
61800,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61801,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61802,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61803,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61804,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61805,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61806,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61807,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61808,2507
61832,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61835,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61836,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61839,2537
61843,"2529, 2531, 2533"
61854,"2395, 2405, 2413, 2437"
61855,2395
61856,2437
61857,2405
61859,"2395, 2405, 2413, 2437"
61860,2413
61861,2405
61863,2535
61864,2405
61892,2502
61893,2545
61894,2547
61895,2525
61896,2503
61897,2510
61898,2505
61899,2528
61900,2506
61901,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61906,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
61910,"114, 650, 2437"
61911,2529
61912,2405
61913,2405
61916,2371
61917,2413
61922,2405
61936,2529
61937,2395
61938,2437
61939,2413
61940,2405
61941,"2395, 2405, 2413, 2437"
61943,"2395, 2405, 2413, 2437"
61957,2395
61960,2395
61961,2395
62057,"2395, 2405, 2413, 2437"
62058,2529
62104,"2395, 2405, 2413, 2437"
62105,2405
62106,2529
62110,"2395, 2405, 2413, 2437"
62120,2437
62121,2437
62122,2437
62125,2437
62126,2405
62130,2405
62133,2405
62185,2395
62186,2395
62187,2395
62188,2413
62190,2395
62191,2537
62192,"2395, 2405, 2413, 2437"
62199,2437
62200,2437
62201,2437
62202,2437
62206,"2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
62256,2405
62260,2413
62261,2395
62262,2395
62263,2437
62264,2413
62265,2405
62266,"2395, 2405, 2413, 2437"
62267,2437
62268,"2395, 2405, 2413, 2437"
62269,2437
62270,2437
62288,2395
62324,"2395, 2405, 2413, 2437"
62325,"2395, 2405, 2413, 2437"
62326,"2395, 2405, 2413, 2437"
62329,"2395, 2405, 2413, 2437"
62330,"2395, 2405, 2413, 2437"
62331,"2395, 2405, 2413, 2437"
62332,"2395, 2405, 2413, 2437"
62333,"2395, 2405, 2413, 2437"
62336,"2395, 2405, 2413, 2437"
62337,"2395, 2405, 2413, 2437"
62338,"2395, 2405, 2413, 2437"
62339,"2395, 2405, 2413, 2437"
62340,"2395, 2405, 2413, 2437"
62341,"2395, 2405, 2413, 2437"
62352,"2529, 2533"
62386,"2395, 2405, 2413, 2437"
62406,2533
62842,2599
62873,2599
62874,2600
62880,2599
62881,2599
62882,2600
62883,2600
62887,"2599, 2600"
62901,"2599, 2600"
62903,2599
62904,2600
62905,"2599, 2600"
62909,"2599, 2600"
62917,2599
62919,2600
63237,2427
63240,2427
63241,2427
63264,"2599, 2600"
63343,2393
63348,"2599, 2600"
63349,2599
63383,"2599, 2600"
63384,"2599, 2600"
63385,2600
63386,2599
